I1,I3,I4,I5,I6,I7,I8,I9,I10,Durable_Solutions,DS,DS_perc
I1_sec_night,I3_DS_2.1.2,I4_hous_toilet,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_econ_market,I9_hlp_doc,I10_doc_birth,,0.3887428683828657,2.144686965093995e-5
I1_sec_day,I3_pay_food,I4_hous_permanent,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_econ_account,I9_hlp_doc,I10_doc_birth,,18.96622214436733,0.0010463628459426821
I1_sec_night,I3_pay_food,I4_SDG_11.1.1,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_SDG_1.2.1,I9_hlp_access,I10_doc_birth,,2.755838672144685,1.5203909212887717e-4
I1_sec_rep,I3_DS_2.1.2,I4_hous_overcrowd,I5_DS_2.1.8,I6_SDG_4.1.2,I7_job_unemploy,I8_econ_account,I9_hlp_own,I10_doc_birth,,0.0845585376717676,4.665078340509635e-6
I1_sec_rep,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_educ_child,I7_SDG_8.5.2,I8_SDG_1.2.1,I9_hlp_own,I10_doc_birth,,160.61544268903174,0.008861123234515673
I1_sec_day,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_edu_dist,I7_job_unemploy,I8_poor32,I9_SDG_1.4.2,I10_doc_birth,,30.640013471942108,0.0016904036793508165
I1_sec_inc,I3_DS_2.1.2,I4_hous_permanent,I5_med_dist,I6_educ_child,I7_SDG_8.5.2,I8_poor32,I9_hlp_own,I10_doc_birth,,133.32536821039636,0.007355535048313122
I1_SDG_16.1.4,I3_no_borrow,I4_SDG_11.1.1,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_SDG_1.2.1,I9_SDG_1.4.2,I10_doc_birth,,39.11875755512111,0.002158174367754867
I1_sec_night,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_educ_child,I7_SDG_8.5.2,I8_SDG_1.2.1,I9_hlp_doc,I10_doc_birth,,30.62944773316063,0.001689820769564317
I1_sec_night,I3_pay_food,I4_hous_water,I5_DS_2.1.8,I6_edu_dist,I7_job_unemploy,I8_poor32,I9_hlp_doc,I10_doc_birth,,21.423181969490795,0.0011819128492809342
I1_SDG_16.1.4,I3_DS_2.1.2,I4_hous_toilet,I5_DS_2.1.8,I6_edu_dist,I7_job_unemploy,I8_econ_account,I9_hlp_doc,I10_doc_birth,,16.09676603349432,8.880555014633074e-4
I1_sec_night,I3_no_borrow,I4_hous_water,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_econ_account,I9_hlp_own,I10_DS_5.1.1,,14.714575615112748,8.118003206052699e-4
I1_sec_inc,I3_DS_2.1.2,I4_hous_overcrowd,I5_DS_2.1.8,I6_SDG_4.1.2,I7_job_unemploy,I8_poor32,I9_hlp_access,I10_doc_birth,,0,0
I1_sec_day,I3_pay_food,I4_hous_toilet,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor32,I9_hlp_doc,I10_doc_birth,,0.8326575342326765,4.593755680933384e-5
I1_sec_day,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_educ_child,I7_SDG_8.5.2,I8_econ_market,I9_SDG_1.4.2,I10_doc_birth,,149.63241224325947,0.00825519154675853
I1_SDG_16.1.4,I3_DS_2.1.2,I4_hous_ownership,I5_DS_2.1.8,I6_edu_dist,I7_job_unemploy,I8_SDG_1.2.1,I9_hlp_access,I10_DS_5.1.1,,17.017001930841392,9.388247398048855e-4
I1_sec_day,I3_no_borrow,I4_hous_permanent,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_SDG_1.2.1,I9_hlp_access,I10_DS_5.1.1,,486.9088647442101,0.026862668883153452
I1_sec_night,I3_DS_2.1.2,I4_hous_ownership,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_econ_account,I9_hlp_doc,I10_DS_5.1.1,,1.8889359332232707,1.0421223393072462e-4
I1_SDG_16.1.4,I3_pay_food,I4_hous_permanent,I5_DS_2.1.8,I6_edu_dist,I7_job_unemploy,I8_econ_account,I9_hlp_own,I10_doc_birth,,84.69789328823242,0.004672766563200074
I1_sec_rep,I3_no_borrow,I4_hous_toilet,I5_DS_2.1.8,I6_educ_child,I7_job_unemploy,I8_SDG_1.2.1,I9_hlp_access,I10_DS_5.1.1,,29.13992217430911,0.001607643929548388
I1_sec_day,I3_DS_2.1.2,I4_hous_permanent,I5_DS_2.1.8,I6_edu_dist,I7_job_unemploy,I8_poor32,I9_hlp_doc,I10_doc_birth,,28.166302775968383,0.0015539295336735428
I1_sec_day,I3_pay_food,I4_hous_toilet,I5_DS_2.1.8,I6_SDG_4.1.2,I7_job_unemploy,I8_econ_account,I9_SDG_1.4.2,I10_DS_5.1.1,,1.1358518539176383,6.266472940092086e-5
I1_sec_night,I3_DS_2.1.2,I4_hous_overcrowd,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_econ_account,I9_SDG_1.4.2,I10_DS_5.1.1,,639.5131073025901,0.03528181573964728
I1_SDG_16.1.4,I3_DS_2.1.2,I4_hous_toilet,I5_DS_2.1.8,I6_edu_dist,I7_job_unemploy,I8_econ_account,I9_SDG_1.4.2,I10_doc_birth,,24.372366735222972,0.001344618808390392
I1_SDG_16.1.4,I3_pay_food,I4_hous_permanent,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_SDG_1.2.1,I9_hlp_own,I10_doc_birth,,100.27064302389097,0.0055319121857982005
I1_sec_night,I3_no_borrow,I4_hous_toilet,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I9_SDG_1.4.2,I10_doc_birth,,0.8679841197509978,4.7886517771565635e-5
I1_sec_night,I3_DS_2.1.2,I4_hous_permanent,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_poor32,I9_hlp_own,I10_doc_birth,,191.60440970848316,0.010570778614299729
I1_sec_rep,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor32,I9_SDG_1.4.2,I10_doc_birth,,1.6952355239769668,9.352581942305642e-5
I1_sec_rep,I3_DS_2.1.2,I4_hous_permanent,I5_DS_2.1.8,I6_SDG_4.1.2,I7_job_unemploy,I8_econ_market,I9_SDG_1.4.2,I10_doc_birth,,0.14899069545509774,8.219788154367626e-6
I1_SDG_16.1.4,I3_DS_2.1.2,I4_hous_ownership,I5_DS_2.1.8,I6_educ_child,I7_job_unemploy,I8_econ_market,I9_hlp_own,I10_doc_birth,,18.168430572191273,0.0010023488375873523
I1_sec_inc,I3_no_borrow,I4_hous_ownership,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_econ_account,I9_hlp_doc,I10_DS_5.1.1,,58.84783471767972,0.0032466237790557085
I1_sec_rep,I3_no_borrow,I4_hous_ownership,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_SDG_1.2.1,I9_hlp_doc,I10_doc_birth,,18.860789601289916,0.0010405461527188172
I1_sec_rep,I3_pay_food,I4_hous_water,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_poor32,I9_hlp_own,I10_DS_5.1.1,,222.76075394520274,0.01228966816312776
I1_SDG_16.1.4,I3_DS_2.1.2,I4_hous_toilet,I5_med_dist,I6_SDG_4.1.2,I7_job_unemploy,I8_poor32,I9_hlp_own,I10_DS_5.1.1,,1.46122348718744,8.061542013868166e-5
I1_sec_rep,I3_pay_food,I4_hous_ownership,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_econ_market,I9_hlp_doc,I10_DS_5.1.1,,335.22846228013293,0.018494490107857475
I1_sec_night,I3_pay_food,I4_SDG_11.1.1,I5_med_dist,I6_educ_child,I7_SDG_8.5.2,I8_poor32,I9_hlp_access,I10_doc_birth,,14.042472807354311,7.747205373285016e-4
I1_sec_night,I3_DS_2.1.2,I4_hous_water,I5_med_dist,I6_SDG_4.1.2,I7_job_unemploy,I8_econ_account,I9_hlp_access,I10_doc_birth,,0.0023512838951399943,1.297198825053596e-7
I1_sec_night,I3_DS_2.1.2,I4_hous_permanent,I5_DS_2.1.8,I6_educ_child,I7_SDG_8.5.2,I8_econ_account,I9_SDG_1.4.2,I10_DS_5.1.1,,266.20312817321275,0.014686375635270674
I1_sec_inc,I3_pay_food,I4_hous_permanent,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_poor32,I9_hlp_doc,I10_doc_birth,,125.13027622315889,0.00690341339175673
I1_sec_rep,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_educ_child,I7_job_unemploy,I8_poor32,I9_hlp_doc,I10_doc_birth,,9.795409625391748,5.404108743840274e-4
I1_sec_night,I3_pay_food,I4_hous_ownership,I5_DS_2.1.8,I6_edu_dist,I7_job_unemploy,I8_econ_account,I9_hlp_own,I10_DS_5.1.1,,123.53319450072763,0.0068153026987802425
I1_SDG_16.1.4,I3_pay_food,I4_hous_ownership,I5_DS_2.1.8,I6_educ_child,I7_SDG_8.5.2,I8_poor32,I9_SDG_1.4.2,I10_DS_5.1.1,,668.795580122578,0.036897324161036374
I1_sec_day,I3_DS_2.1.2,I4_hous_permanent,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_SDG_1.2.1,I9_hlp_doc,I10_doc_birth,,81.61490185508441,0.0045026785158572506
I1_sec_inc,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_edu_dist,I7_job_unemploy,I8_econ_market,I9_hlp_doc,I10_DS_5.1.1,,58.844331876476936,0.003246430527976926
I1_sec_rep,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_SDG_4.1.2,I7_job_unemploy,I8_econ_market,I9_SDG_1.4.2,I10_DS_5.1.1,,0.6577107486945335,3.628577613256998e-5
I1_sec_rep,I3_pay_food,I4_SDG_11.1.1,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_econ_market,I9_hlp_doc,I10_DS_5.1.1,,193.33188615951576,0.010666083159498164
I1_sec_night,I3_DS_2.1.2,I4_hous_permanent,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_poor32,I9_hlp_access,I10_doc_birth,,15.38064951015713,8.485474899214192e-4
I1_sec_inc,I3_no_borrow,I4_hous_ownership,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_econ_market,I9_hlp_access,I10_doc_birth,,12.727960176760345,7.02199127070508e-4
I1_SDG_16.1.4,I3_pay_food,I4_hous_toilet,I5_DS_2.1.8,I6_educ_child,I7_SDG_8.5.2,I8_SDG_1.2.1,I9_hlp_own,I10_DS_5.1.1,,865.1717465228822,0.04773135967880345
I1_sec_day,I3_DS_2.1.2,I4_hous_toilet,I5_DS_2.1.8,I6_educ_child,I7_job_unemploy,I8_econ_account,I9_hlp_own,I10_DS_5.1.1,,104.54783868408607,0.005767884251799999
I1_sec_night,I3_pay_food,I4_hous_ownership,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_econ_account,I9_hlp_doc,I10_DS_5.1.1,,25.54199043000573,0.001409146723788575
I1_SDG_16.1.4,I3_pay_food,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_job_unemploy,I8_econ_market,I9_SDG_1.4.2,I10_doc_birth,,0.49957552644518166,2.7561486185046015e-5
I1_SDG_16.1.4,I3_DS_2.1.2,I4_hous_ownership,I5_DS_2.1.8,I6_educ_child,I7_job_unemploy,I8_poor32,I9_hlp_access,I10_DS_5.1.1,,11.010944335153548,6.074716916921385e-4
I1_sec_rep,I3_pay_food,I4_hous_overcrowd,I5_DS_2.1.8,I6_educ_child,I7_job_unemploy,I8_SDG_1.2.1,I9_SDG_1.4.2,I10_doc_birth,,18.2661987319981,0.0010077426882529911
I1_sec_day,I3_no_borrow,I4_hous_water,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I9_SDG_1.4.2,I10_DS_5.1.1,,14.305209276411354,7.892156580437835e-4
I1_sec_rep,I3_DS_2.1.2,I4_hous_water,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_poor32,I9_hlp_doc,I10_DS_5.1.1,,87.45088867978762,0.004824648792082978
I1_sec_day,I3_no_borrow,I4_hous_water,I5_med_dist,I6_SDG_4.1.2,I7_job_unemploy,I8_econ_account,I9_hlp_own,I10_DS_5.1.1,,3.5780701262128205,1.9740144409088005e-4
I1_SDG_16.1.4,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_econ_market,I9_SDG_1.4.2,I10_doc_birth,,34.73177060979043,0.0019161451375640315
I1_sec_night,I3_pay_food,I4_hous_permanent,I5_med_dist,I6_SDG_4.1.2,I7_job_unemploy,I8_poor32,I9_SDG_1.4.2,I10_DS_5.1.1,,1.7888245695274152,9.868910915497121e-5
I1_sec_night,I3_pay_food,I4_hous_overcrowd,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_econ_market,I9_hlp_doc,I10_doc_birth,,0.4377743019827316,2.415192445899206e-5
I1_sec_inc,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_edu_dist,I7_job_unemploy,I8_SDG_1.2.1,I9_hlp_own,I10_DS_5.1.1,,147.74348333067604,0.008150979700155162
I1_sec_rep,I3_pay_food,I4_hous_ownership,I5_med_dist,I6_SDG_4.1.2,I7_job_unemploy,I8_SDG_1.2.1,I9_SDG_1.4.2,I10_DS_5.1.1,,1.4085344802454196,7.770857770933051e-5
I1_sec_inc,I3_pay_food,I4_hous_ownership,I5_med_dist,I6_SDG_4.1.2,I7_job_unemploy,I8_SDG_1.2.1,I9_SDG_1.4.2,I10_doc_birth,,0.38369776487687135,2.116853225604787e-5
I1_sec_night,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_econ_market,I9_hlp_doc,I10_DS_5.1.1,,7.6159016149731995,4.201678345642225e-4
I1_sec_day,I3_no_borrow,I4_hous_toilet,I5_med_dist,I6_SDG_4.1.2,I7_job_unemploy,I8_SDG_1.2.1,I9_SDG_1.4.2,I10_DS_5.1.1,,1.6551470490869258,9.131414593551886e-5
I1_sec_day,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_job_unemploy,I8_SDG_1.2.1,I9_hlp_doc,I10_DS_5.1.1,,0.592740998100822,3.270140742624795e-5
I1_sec_inc,I3_pay_food,I4_hous_ownership,I5_DS_2.1.8,I6_edu_dist,I7_job_unemploy,I8_poor32,I9_hlp_own,I10_doc_birth,,33.47832215350283,0.001846992626116038
I1_SDG_16.1.4,I3_DS_2.1.2,I4_hous_permanent,I5_DS_2.1.8,I6_edu_dist,I7_job_unemploy,I8_poor32,I9_hlp_access,I10_doc_birth,,6.929731564189841,3.8231196418196304e-4
I1_sec_inc,I3_pay_food,I4_hous_water,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_poor32,I9_SDG_1.4.2,I10_doc_birth,,20.701113476414186,0.0011420764687076123
I1_sec_inc,I3_no_borrow,I4_hous_ownership,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_econ_account,I9_hlp_access,I10_DS_5.1.1,,2.532248988309729,1.397036920623726e-4
I1_sec_inc,I3_no_borrow,I4_hous_ownership,I5_DS_2.1.8,I6_edu_dist,I7_job_unemploy,I8_SDG_1.2.1,I9_hlp_doc,I10_doc_birth,,13.364600704867039,7.373224631656729e-4
